is_feasible,n_props,prop_diameter_in,prop_pitch_ratio,prop_pitch_in,prop_family,solved_low_speed_rpm,solved_cruise_rpm,low_speed_power_w,cruise_power_w,loiter_energy_wh,low_speed_thrust_n,low_speed_drag_n,cruise_thrust_n,cruise_drag_n,low_speed_veff_mps,low_speed_required_veff_mps,low_speed_blown_span_fraction,low_speed_cl_required,cruise_cl_required,low_speed_clmax_blown_section,low_speed_thrust_to_drag,cruise_thrust_to_drag,low_speed_disk_loading_npm2,low_speed_momentum_coefficient,per_prop_low_speed_torque_nm,per_prop_cruise_torque_nm,per_prop_peak_shaft_power_w,per_prop_peak_current_a,motor_required_current_a,motor_required_kv_rpm_per_v,low_speed_tip_mach,cruise_tip_mach,blade_reynolds_low_speed,prop_reynolds_penalty_factor,prop_mass_kg_per_unit,motor_mass_kg_per_unit,esc_mass_kg_per_unit,propulsion_mass_kg_total,battery_mass_kg_estimate,total_built_mass_kg,mass_budget_margin_kg,packing_margin_m,fuselage_margin_m,inter_prop_margin_m,tip_margin_m,low_speed_thrust_margin_n,cruise_thrust_margin_n,low_speed_veff_margin_mps,low_speed_lift_margin,cruise_lift_margin,disk_loading_lower_margin_npm2,disk_loading_upper_margin_npm2
0,4,5.500,0.500,2.750,cruise,14000.0,11000.0,236.671,99.848,29.954,9.399,9.770,4.138,6.048,19.820,11.031,0.224,7.148,1.144,3.200,0.962,0.684,153.298,1.370,0.02783,0.01404,40.801,3.998,3.998,1112.878,0.299,0.236,72715,0.972,0.0074,0.0096,0.0018,0.0753,0.2391,2.3145,2.6855,0.00000,0.00000,0.53170,0.00000,-0.859,-2.032,8.790,2.209,0.256,128.298,346.702
0,4,5.500,0.600,3.300,high_thrust,12444.8,11000.0,254.399,124.140,37.242,10.456,9.956,3.575,6.048,20.687,11.031,0.224,7.148,1.144,3.200,1.050,0.591,170.546,1.524,0.03376,0.01784,43.992,4.297,4.297,989.255,0.266,0.236,64661,0.938,0.0074,0.0103,0.0020,0.0786,0.2907,2.3693,2.6307,0.00000,0.00000,0.53170,0.00000,0.003,-2.594,9.656,2.290,0.256,145.546,329.454
0,4,5.500,0.600,3.300,balanced,13211.4,11000.0,263.629,123.858,37.157,10.450,9.955,4.571,6.048,20.682,11.031,0.224,7.148,1.144,3.200,1.050,0.756,170.445,1.523,0.03300,0.01779,45.653,4.453,4.453,1050.193,0.282,0.236,68631,0.955,0.0074,0.0106,0.0021,0.0802,0.2917,2.3719,2.6281,0.00000,0.00000,0.53170,0.00000,-0.002,-1.598,9.651,2.290,0.256,145.445,329.555
0,4,5.500,0.600,3.300,cruise,14000.0,11000.0,272.265,113.957,34.187,10.018,9.875,4.410,6.048,20.333,11.031,0.224,7.148,1.144,3.200,1.015,0.729,163.399,1.460,0.03220,0.01624,47.208,4.599,4.599,1112.878,0.299,0.236,72715,0.972,0.0074,0.0109,0.0021,0.0818,0.2733,2.3551,2.6449,0.00000,0.00000,0.53170,0.00000,-0.350,-1.759,9.303,2.258,0.256,138.399,336.601
0,4,5.500,0.700,3.850,high_thrust,12181.2,11000.0,266.986,139.120,41.736,10.454,9.956,3.773,6.048,20.685,11.031,0.224,7.148,1.144,3.200,1.050,0.624,170.511,1.524,0.03626,0.02018,46.258,4.510,4.510,968.295,0.260,0.236,63296,0.932,0.0074,0.0107,0.0021,0.0809,0.3227,2.4036,2.5964,0.00000,0.00000,0.53170,0.00000,0.001,-2.396,9.654,2.290,0.256,145.511,329.489
0,4,5.500,0.700,3.850,balanced,12923.3,11000.0,276.428,138.801,41.640,10.455,9.956,4.825,6.048,20.686,11.031,0.224,7.148,1.144,3.200,1.050,0.798,170.527,1.524,0.03544,0.02013,47.957,4.669,4.669,1027.293,0.276,0.236,67139,0.949,0.0074,0.0110,0.0022,0.0826,0.3237,2.4063,2.5937,0.00000,0.00000,0.53170,0.00000,0.002,-1.344,9.655,2.290,0.256,145.527,329.473
0,4,5.500,0.700,3.850,cruise,13934.1,11000.0,302.051,127.601,38.280,10.456,9.956,4.655,6.048,20.686,11.031,0.224,7.148,1.144,3.200,1.050,0.770,170.533,1.524,0.03603,0.01838,52.569,5.102,5.102,1107.638,0.297,0.236,72374,0.970,0.0074,0.0120,0.0024,0.0872,0.3055,2.3927,2.6073,0.00000,0.00000,0.53170,0.00000,0.002,-1.514,9.655,2.290,0.256,145.533,329.467
0,4,5.500,0.800,4.400,high_thrust,11956.5,11000.0,278.337,153.677,46.103,10.449,9.955,3.954,6.048,20.681,11.031,0.224,7.148,1.144,3.200,1.050,0.654,170.430,1.523,0.03858,0.02245,48.301,4.702,4.702,950.441,0.255,0.236,62133,0.927,0.0074,0.0111,0.0022,0.0830,0.3537,2.4367,2.5633,0.00000,0.00000,0.53170,0.00000,-0.003,-2.216,9.650,2.290,0.256,145.430,329.570
0,4,5.500,0.800,4.400,balanced,12674.3,11000.0,287.689,153.322,45.997,10.450,9.955,5.056,6.048,20.681,11.031,0.224,7.148,1.144,3.200,1.050,0.836,170.436,1.523,0.03766,0.02240,49.984,4.860,4.860,1007.497,0.271,0.236,65849,0.943,0.0074,0.0114,0.0023,0.0847,0.3546,2.4393,2.5607,0.00000,0.00000,0.53170,0.00000,-0.003,-1.114,9.650,2.290,0.256,145.436,329.564
0,4,5.500,0.800,4.400,cruise,13660.6,11000.0,314.179,140.859,42.258,10.451,9.955,4.878,6.048,20.682,11.031,0.224,7.148,1.144,3.200,1.050,0.806,170.460,1.523,0.03827,0.02045,54.752,5.307,5.307,1085.902,0.292,0.236,70958,0.965,0.0074,0.0124,0.0025,0.0894,0.3341,2.4235,2.5765,0.00000,0.00000,0.53170,0.00000,-0.002,-1.292,9.652,2.290,0.256,145.460,329.540
0,4,5.500,0.900,4.950,high_thrust,11766.1,11000.0,289.094,167.874,50.362,10.453,9.955,4.120,6.048,20.684,11.031,0.224,7.148,1.144,3.200,1.050,0.681,170.496,1.524,0.04077,0.02467,50.237,4.883,4.883,935.303,0.251,0.236,61147,0.923,0.0074,0.0115,0.0023,0.0850,0.3839,2.4689,2.5311,0.00000,0.00000,0.53170,0.00000,0.000,-2.049,9.653,2.290,0.256,145.496,329.504
0,4,5.500,0.900,4.950,balanced,12464.4,11000.0,298.451,167.484,50.245,10.456,9.956,5.268,6.048,20.686,11.031,0.224,7.148,1.144,3.200,1.050,0.871,170.534,1.524,0.03978,0.02461,51.921,5.041,5.041,990.807,0.266,0.236,64762,0.939,0.0074,0.0118,0.0024,0.0866,0.3847,2.4713,2.5287,0.00000,0.00000,0.53170,0.00000,0.002,-0.901,9.655,2.290,0.256,145.534,329.466
0,4,5.500,0.900,4.950,cruise,13426.3,11000.0,325.471,153.789,46.137,10.451,9.955,5.083,6.048,20.682,11.031,0.224,7.148,1.144,3.200,1.050,0.840,170.461,1.524,0.04039,0.02247,56.785,5.498,5.498,1067.271,0.287,0.236,69744,0.960,0.0074,0.0128,0.0026,0.0914,0.3618,2.4533,2.5467,0.00000,0.00000,0.53170,0.00000,-0.001,-1.086,9.652,2.290,0.256,145.461,329.539
0,4,6.000,0.400,2.400,high_thrust,11072.8,11000.0,204.959,153.502,46.051,10.278,9.786,5.478,6.048,19.165,10.604,0.244,7.148,1.144,3.200,1.050,0.906,140.861,1.498,0.03026,0.02242,35.093,3.462,3.462,880.187,0.258,0.258,68475,0.954,0.0092,0.0084,0.0015,0.0767,0.3412,2.4178,2.5822,0.00000,0.00000,0.50630,0.00000,0.002,-0.691,8.561,2.220,0.256,115.861,359.139
1,4,6.000,0.400,2.400,balanced,11741.7,10892.6,211.884,143.685,43.106,10.276,9.786,6.172,6.048,19.163,10.604,0.244,7.148,1.144,3.200,1.050,1.020,140.833,1.498,0.02955,0.02110,36.339,3.579,3.579,933.362,0.273,0.255,72597,0.971,0.0092,0.0087,0.0016,0.0779,0.3227,2.4006,2.5994,0.00000,0.00000,0.50630,0.00000,0.001,0.003,8.559,2.220,0.256,115.833,359.167
0,4,6.000,0.400,2.400,cruise,12654.8,11000.0,231.044,134.955,40.486,10.271,9.785,5.964,6.048,19.160,10.604,0.244,7.148,1.144,3.200,1.050,0.986,140.761,1.497,0.03002,0.01953,39.788,3.903,3.903,1005.945,0.295,0.258,78225,0.993,0.0092,0.0094,0.0018,0.0814,0.3084,2.3899,2.6101,0.00000,0.00000,0.50630,0.00000,-0.004,-0.205,8.555,2.220,0.256,115.761,359.239
0,4,6.000,0.500,3.000,high_thrust,10735.8,11000.0,219.686,181.548,54.464,10.273,9.786,5.923,6.048,19.161,10.604,0.244,7.148,1.144,3.200,1.050,0.979,140.795,1.498,0.03357,0.02681,37.744,3.711,3.711,853.405,0.250,0.258,66399,0.946,0.0092,0.0090,0.0017,0.0794,0.3997,2.4791,2.5209,0.00000,0.00000,0.50630,0.00000,-0.002,-0.246,8.557,2.220,0.256,115.795,359.205
1,4,6.000,0.500,3.000,balanced,11370.6,10619.1,226.624,155.579,46.674,10.276,9.786,6.170,6.048,19.163,10.604,0.244,7.148,1.144,3.200,1.050,1.020,140.830,1.498,0.03275,0.02356,38.992,3.828,3.828,903.864,0.265,0.249,70310,0.962,0.0092,0.0092,0.0017,0.0807,0.3489,2.4296,2.5704,0.00000,0.00000,0.50630,0.00000,0.000,0.001,8.559,2.220,0.256,115.830,359.170
1,4,6.000,0.500,3.000,cruise,12249.5,10826.2,247.038,151.216,45.365,10.277,9.786,6.171,6.048,19.164,10.604,0.244,7.148,1.144,3.200,1.050,1.020,140.843,1.498,0.03326,0.02242,42.667,4.173,4.173,973.729,0.285,0.254,75727,0.984,0.0092,0.0100,0.0019,0.0844,0.3436,2.4280,2.5720,0.00000,0.00000,0.50630,0.00000,0.001,0.001,8.560,2.220,0.256,115.843,359.157
0,4,6.000,0.600,3.600,high_thrust,10472.2,10935.5,232.799,203.888,61.166,10.276,9.786,6.167,6.048,19.164,10.604,0.244,7.148,1.144,3.200,1.050,1.020,140.837,1.498,0.03657,0.03048,40.104,3.932,3.932,832.446,0.244,0.256,64775,0.939,0.0092,0.0095,0.0018,0.0819,0.4466,2.5284,2.4716,0.00000,0.00000,0.50630,0.00000,0.001,-0.002,8.559,2.220,0.256,115.837,359.163
0,4,6.000,0.600,3.600,balanced,11077.6,10404.3,239.550,166.215,49.864,10.277,9.786,6.169,6.048,19.164,10.604,0.244,7.148,1.144,3.200,1.050,1.020,140.851,1.498,0.03562,0.02581,41.319,4.046,4.046,880.575,0.258,0.244,68505,0.955,0.0092,0.0097,0.0018,0.0831,0.3724,2.4555,2.5445,0.00000,0.00000,0.50630,0.00000,0.002,-0.000,8.560,2.220,0.256,115.851,359.149
1,4,6.000,0.600,3.600,cruise,11927.2,10580.1,260.893,160.636,48.191,10.279,9.787,6.169,6.048,19.166,10.604,0.244,7.148,1.144,3.200,1.050,1.020,140.874,1.498,0.03616,0.02447,45.161,4.407,4.407,948.112,0.278,0.248,73741,0.976,0.0092,0.0105,0.0020,0.0870,0.3648,2.4517,2.5483,0.00000,0.00000,0.50630,0.00000,0.003,0.000,8.561,2.220,0.256,115.874,359.126
0,4,6.000,0.700,4.200,high_thrust,10252.4,10791.0,244.352,217.956,65.387,10.272,9.785,6.168,6.048,19.160,10.604,0.244,7.148,1.144,3.200,1.050,1.020,140.776,1.497,0.03929,0.03312,42.183,4.128,4.128,814.979,0.239,0.253,63421,0.933,0.0092,0.0099,0.0019,0.0840,0.4766,2.5607,2.4393,0.00000,0.00000,0.50630,0.00000,-0.003,-0.001,8.556,2.220,0.256,115.776,359.224
0,4,6.000,0.700,4.200,balanced,10833.5,10228.5,250.889,175.917,52.775,10.272,9.785,6.169,6.048,19.161,10.604,0.244,7.148,1.144,3.200,1.050,1.020,140.778,1.497,0.03822,0.02788,43.360,4.238,4.238,861.168,0.252,0.240,67001,0.948,0.0092,0.0101,0.0019,0.0852,0.3936,2.4789,2.5211,0.00000,0.00000,0.50630,0.00000,-0.003,0.000,8.556,2.220,0.256,115.778,359.222
0,4,6.000,0.700,4.200,cruise,11658.7,10377.0,273.024,169.091,50.727,10.274,9.786,6.167,6.048,19.162,10.604,0.244,7.148,1.144,3.200,1.050,1.020,140.812,1.498,0.03878,0.02635,47.344,4.612,4.612,926.764,0.271,0.243,72086,0.969,0.0092,0.0109,0.0022,0.0892,0.3837,2.4729,2.5271,0.00000,0.00000,0.50630,0.00000,-0.001,-0.002,8.558,2.220,0.256,115.812,359.188
0,4,6.000,0.800,4.800,high_thrust,10066.9,10669.9,254.911,231.126,69.338,10.269,9.785,6.171,6.048,19.158,10.604,0.244,7.148,1.144,3.200,1.049,1.020,140.738,1.497,0.04182,0.03562,44.084,4.306,4.306,800.230,0.234,0.250,62278,0.928,0.0092,0.0103,0.0020,0.0860,0.5047,2.5907,2.4093,0.00000,0.00000,0.50630,0.00000,-0.005,0.001,8.554,2.220,0.256,115.738,359.262
0,4,6.000,0.800,4.800,balanced,10628.4,10080.1,261.314,184.866,55.460,10.271,9.785,6.169,6.048,19.160,10.604,0.244,7.148,1.144,3.200,1.050,1.020,140.768,1.497,0.04064,0.02982,45.237,4.414,4.414,844.866,0.248,0.236,65737,0.943,0.0092,0.0105,0.0020,0.0872,0.4133,2.5004,2.4996,0.00000,0.00000,0.50630,0.00000,-0.003,0.000,8.556,2.220,0.256,115.768,359.232
1,4,6.000,0.800,4.800,cruise,11434.1,10209.0,284.249,177.055,53.117,10.277,9.786,6.171,6.048,19.164,10.604,0.244,7.148,1.144,3.200,1.050,1.020,140.842,1.498,0.04123,0.02813,49.365,4.801,4.801,908.910,0.266,0.239,70702,0.964,0.0092,0.0113,0.0023,0.0913,0.4015,2.4928,2.5072,0.00000,0.00000,0.50630,0.00000,0.001,0.002,8.560,2.220,0.256,115.842,359.158
0,4,6.000,0.900,5.400,high_thrust,9910.6,10564.5,265.011,243.410,73.023,10.278,9.786,6.169,6.048,19.165,10.604,0.244,7.148,1.144,3.200,1.050,1.020,140.856,1.498,0.04423,0.03798,45.902,4.477,4.477,787.810,0.231,0.247,61316,0.923,0.0093,0.0106,0.0021,0.0879,0.5310,2.6189,2.3811,0.00000,0.00000,0.50630,0.00000,0.002,-0.000,8.560,2.220,0.256,115.856,359.144
0,4,6.000,0.900,5.400,balanced,10452.6,9951.2,271.033,193.148,57.944,10.274,9.786,6.168,6.048,19.162,10.604,0.244,7.148,1.144,3.200,1.050,1.020,140.811,1.498,0.04293,0.03164,46.986,4.578,4.578,830.893,0.243,0.233,64655,0.938,0.0093,0.0109,0.0021,0.0890,0.4315,2.5204,2.4796,0.00000,0.00000,0.50630,0.00000,-0.001,-0.002,8.558,2.220,0.256,115.811,359.189
0,4,6.000,0.900,5.400,cruise,11238.8,10060.5,294.473,184.236,55.271,10.276,9.786,6.169,6.048,19.164,10.604,0.244,7.148,1.144,3.200,1.050,1.020,140.838,1.498,0.04351,0.02977,51.205,4.974,4.974,893.384,0.262,0.236,69498,0.959,0.0093,0.0117,0.0024,0.0932,0.4176,2.5107,2.4893,0.00000,0.00000,0.50630,0.00000,0.001,-0.000,8.559,2.220,0.256,115.838,359.162
0,4,6.500,0.400,2.600,high_thrust,9466.3,9990.2,190.213,171.663,51.499,10.159,9.671,6.170,6.048,17.917,10.230,0.264,7.148,1.144,3.200,1.050,1.020,118.629,1.481,0.03272,0.02782,32.438,3.213,3.213,752.489,0.239,0.253,68725,0.955,0.0112,0.0079,0.0014,0.0821,0.3750,2.4571,2.5429,-0.00000,0.00000,0.48090,-0.00000,0.004,0.000,7.687,2.157,0.256,93.629,381.371
0,4,6.500,0.400,2.600,balanced,10003.4,9478.5,195.275,139.323,41.797,10.160,9.671,6.173,6.048,17.918,10.230,0.264,7.148,1.144,3.200,1.051,1.021,118.644,1.481,0.03184,0.02345,33.350,3.299,3.299,795.184,0.252,0.241,72608,0.971,0.0112,0.0081,0.0014,0.0830,0.3112,2.3942,2.6058,-0.00000,0.00000,0.48090,-0.00000,0.005,0.004,7.688,2.157,0.256,93.644,381.356
0,4,6.500,0.400,2.600,cruise,10760.3,9619.1,211.976,134.067,40.220,10.151,9.670,6.167,6.048,17.911,10.230,0.264,7.148,1.144,3.200,1.050,1.020,118.535,1.480,0.03226,0.02217,36.356,3.581,3.581,855.346,0.271,0.244,78081,0.993,0.0112,0.0087,0.0016,0.0861,0.3035,2.3896,2.6104,-0.00000,0.00000,0.48090,-0.00000,-0.003,-0.002,7.682,2.156,0.256,93.535,381.465
0,4,6.500,0.500,3.250,high_thrust,9183.1,9802.7,204.076,189.065,56.719,10.157,9.671,6.170,6.048,17.916,10.230,0.264,7.148,1.144,3.200,1.050,1.020,118.611,1.481,0.03633,0.03140,34.934,3.447,3.447,729.977,0.232,0.249,66677,0.947,0.0112,0.0084,0.0015,0.0847,0.4121,2.4969,2.5031,-0.00000,0.00000,0.48090,-0.00000,0.002,0.001,7.686,2.157,0.256,93.611,381.389
0,4,6.500,0.500,3.250,balanced,9686.0,9248.0,208.659,151.088,45.326,10.151,9.670,6.169,6.048,17.911,10.230,0.264,7.148,1.144,3.200,1.050,1.020,118.536,1.480,0.03525,0.02622,35.759,3.525,3.525,769.955,0.244,0.235,70313,0.962,0.0112,0.0086,0.0016,0.0856,0.3370,2.4225,2.5775,-0.00000,0.00000,0.48090,-0.00000,-0.003,-0.000,7.682,2.156,0.256,93.536,381.464
0,4,6.500,0.500,3.250,cruise,10418.5,9357.4,226.747,144.467,43.340,10.159,9.671,6.169,6.048,17.917,10.230,0.264,7.148,1.144,3.200,1.050,1.020,118.639,1.481,0.03576,0.02470,39.014,3.830,3.830,828.176,0.263,0.238,75609,0.983,0.0112,0.0092,0.0017,0.0889,0.3267,2.4156,2.5844,-0.00000,0.00000,0.48090,-0.00000,0.005,-0.000,7.688,2.157,0.256,93.639,381.361
0,4,6.500,0.600,3.900,high_thrust,8958.5,9654.3,216.194,204.750,61.425,10.154,9.671,6.167,6.048,17.914,10.230,0.264,7.148,1.144,3.200,1.050,1.020,118.572,1.480,0.03956,0.03467,37.115,3.652,3.652,712.122,0.226,0.245,65054,0.940,0.0113,0.0089,0.0016,0.0870,0.4455,2.5325,2.4675,-0.00000,0.00000,0.48090,-0.00000,-0.001,-0.002,7.684,2.156,0.256,93.572,381.428
0,4,6.500,0.600,3.900,balanced,9437.0,9068.4,220.501,161.711,48.513,10.149,9.670,6.170,6.048,17.910,10.230,0.264,7.148,1.144,3.200,1.049,1.020,118.512,1.479,0.03834,0.02876,37.890,3.725,3.725,750.160,0.238,0.230,68513,0.955,0.0113,0.0090,0.0017,0.0878,0.3602,2.4480,2.5520,-0.00000,0.00000,0.48090,-0.00000,-0.005,0.000,7.680,2.156,0.256,93.512,381.488
0,4,6.500,0.600,3.900,cruise,10145.0,9150.4,239.431,153.654,46.096,10.160,9.671,6.169,6.048,17.918,10.230,0.264,7.148,1.144,3.200,1.051,1.020,118.647,1.481,0.03887,0.02698,41.298,4.044,4.044,806.440,0.256,0.232,73632,0.975,0.0113,0.0097,0.0018,0.0913,0.3472,2.4385,2.5615,-0.00000,0.00000,0.48090,-0.00000,0.005,-0.000,7.688,2.157,0.256,93.647,381.353
0,4,6.500,0.700,4.550,high_thrust,8772.9,9537.1,227.007,219.600,65.880,10.149,9.670,6.175,6.048,17.910,10.230,0.264,7.148,1.144,3.200,1.049,1.021,118.513,1.479,0.04252,0.03778,39.061,3.835,3.835,697.373,0.221,0.242,63713,0.934,0.0113,0.0093,0.0017,0.0891,0.4770,2.5661,2.4339,-0.00000,0.00000,0.48090,-0.00000,-0.005,0.005,7.680,2.156,0.256,93.513,381.487
0,4,6.500,0.700,4.550,balanced,9236.8,8919.9,231.480,171.321,51.396,10.160,9.671,6.167,6.048,17.918,10.230,0.264,7.148,1.144,3.200,1.051,1.020,118.644,1.481,0.04122,0.03109,39.866,3.910,3.910,734.246,0.233,0.227,67066,0.948,0.0113,0.0094,0.0018,0.0899,0.3812,2.4711,2.5289,-0.00000,0.00000,0.48090,-0.00000,0.005,-0.002,7.688,2.157,0.256,93.644,381.356
0,4,6.500,0.700,4.550,cruise,9915.5,8978.5,250.405,161.854,48.556,10.150,9.670,6.166,6.048,17.911,10.230,0.264,7.148,1.144,3.200,1.050,1.019,118.532,1.480,0.04167,0.02907,43.273,4.230,4.230,788.198,0.250,0.228,71972,0.969,0.0113,0.0101,0.0019,0.0933,0.3654,2.4588,2.5412,-0.00000,0.00000,0.48090,-0.00000,-0.004,-0.003,7.681,2.156,0.256,93.532,381.468
0,4,6.500,0.800,5.200,high_thrust,8621.6,9435.5,237.379,233.207,69.962,10.162,9.672,6.173,6.048,17.919,10.230,0.264,7.148,1.144,3.200,1.051,1.021,118.664,1.481,0.04533,0.04066,40.928,4.010,4.010,685.340,0.218,0.240,62619,0.929,0.0113,0.0096,0.0018,0.0910,0.5060,2.5970,2.4030,-0.00000,0.00000,0.48090,-0.00000,0.006,0.003,7.689,2.157,0.256,93.664,381.336
0,4,6.500,0.800,5.200,balanced,9061.0,8794.9,240.940,180.219,54.066,10.153,9.671,6.166,6.048,17.913,10.230,0.264,7.148,1.144,3.200,1.050,1.019,118.560,1.480,0.04381,0.03327,41.569,4.070,4.070,720.273,0.229,0.224,65795,0.943,0.0113,0.0098,0.0019,0.0917,0.4006,2.4923,2.5077,-0.00000,0.00000,0.48090,-0.00000,-0.001,-0.003,7.683,2.156,0.256,93.560,381.440
0,4,6.500,0.800,5.200,cruise,9725.1,8837.9,260.685,169.677,50.903,10.152,9.670,6.172,6.048,17.912,10.230,0.264,7.148,1.144,3.200,1.050,1.021,118.547,1.480,0.04431,0.03106,45.123,4.403,4.403,773.060,0.245,0.225,70596,0.963,0.0113,0.0105,0.0020,0.0952,0.3828,2.4780,2.5220,-0.00000,0.00000,0.48090,-0.00000,-0.002,0.003,7.682,2.156,0.256,93.547,381.453
0,4,6.500,0.900,5.850,high_thrust,8484.9,9349.6,246.404,246.183,73.855,10.155,9.671,6.175,6.048,17.914,10.230,0.264,7.148,1.144,3.200,1.050,1.021,118.583,1.480,0.04789,0.04342,42.553,4.162,4.162,674.472,0.214,0.237,61631,0.925,0.0113,0.0100,0.0019,0.0927,0.5334,2.6262,2.3738,-0.00000,0.00000,0.48090,-0.00000,0.000,0.005,7.684,2.156,0.256,93.583,381.417
0,4,6.500,0.900,5.850,balanced,8909.7,8689.5,249.691,188.705,56.611,10.148,9.670,6.170,6.048,17.910,10.230,0.264,7.148,1.144,3.200,1.049,1.020,118.505,1.479,0.04624,0.03535,43.144,4.218,4.218,708.241,0.225,0.221,64701,0.938,0.0113,0.0101,0.0019,0.0933,0.4190,2.5123,2.4877,-0.00000,0.00000,0.48090,-0.00000,-0.006,0.001,7.680,2.156,0.256,93.505,381.495
0,4,6.500,0.900,5.850,cruise,9559.1,8712.9,270.012,176.700,53.010,10.149,9.670,6.171,6.048,17.911,10.230,0.264,7.148,1.144,3.200,1.050,1.020,118.521,1.479,0.04675,0.03289,46.802,4.561,4.561,759.863,0.241,0.222,69395,0.958,0.0113,0.0108,0.0021,0.0970,0.3984,2.4954,2.5046,-0.00000,0.00000,0.48090,-0.00000,-0.004,0.001,7.681,2.156,0.256,93.521,381.479
0,4,7.000,0.400,2.800,high_thrust,8201.7,8904.3,178.353,172.428,51.729,10.070,9.592,6.164,6.048,16.866,9.897,0.284,7.148,1.144,3.200,1.050,1.019,101.396,1.468,0.03528,0.03135,30.303,3.013,3.013,651.960,0.223,0.243,69078,0.957,0.0135,0.0074,0.0013,0.0890,0.3746,2.4636,2.5364,0.00000,0.00000,0.45550,0.00000,-0.002,-0.006,6.969,2.098,0.256,76.396,398.604
0,4,7.000,0.400,2.800,balanced,8636.2,8345.7,181.802,135.784,40.735,10.074,9.593,6.165,6.048,16.869,9.897,0.284,7.148,1.144,3.200,1.050,1.019,101.439,1.469,0.03419,0.02591,30.924,3.071,3.071,686.505,0.235,0.228,72721,0.972,0.0135,0.0076,0.0013,0.0897,0.3019,2.3916,2.6084,0.00000,0.00000,0.45550,0.00000,0.002,-0.005,6.972,2.098,0.256,76.439,398.561
0,4,7.000,0.400,2.800,cruise,9275.9,8412.1,196.781,128.829,38.649,10.074,9.592,6.168,6.048,16.869,9.897,0.284,7.148,1.144,3.200,1.050,1.020,101.431,1.468,0.03461,0.02428,33.621,3.324,3.324,737.351,0.252,0.230,78084,0.993,0.0135,0.0081,0.0015,0.0925,0.2905,2.3829,2.6171,0.00000,0.00000,0.45550,0.00000,0.002,-0.001,6.971,2.098,0.256,76.431,398.569
0,4,7.000,0.500,3.500,high_thrust,7962.4,8748.0,191.687,190.582,57.174,10.078,9.593,6.167,6.048,16.871,9.897,0.284,7.148,1.144,3.200,1.051,1.020,101.475,1.469,0.03922,0.03548,32.704,3.238,3.238,632.941,0.216,0.239,67073,0.948,0.0135,0.0079,0.0014,0.0916,0.4131,2.5047,2.4953,0.00000,0.00000,0.45550,0.00000,0.005,-0.002,6.974,2.099,0.256,76.475,398.525
1,4,7.000,0.500,3.500,balanced,8367.7,8154.3,194.563,147.799,44.340,10.075,9.593,6.171,6.048,16.870,9.897,0.284,7.148,1.144,3.200,1.050,1.020,101.449,1.469,0.03791,0.02905,33.221,3.287,3.287,665.157,0.227,0.223,70470,0.963,0.0135,0.0081,0.0014,0.0921,0.3280,2.4202,2.5798,0.00000,0.00000,0.45550,0.00000,0.003,0.002,6.972,2.099,0.256,76.449,398.551
0,4,7.000,0.500,3.500,cruise,8978.0,8189.5,210.164,139.035,41.711,10.070,9.592,6.172,6.048,16.866,9.897,0.284,7.148,1.144,3.200,1.050,1.020,101.396,1.468,0.03832,0.02708,36.030,3.550,3.550,713.675,0.244,0.224,75586,0.983,0.0135,0.0086,0.0016,0.0950,0.3131,2.4081,2.5919,0.00000,0.00000,0.45550,0.00000,-0.002,0.002,6.969,2.098,0.256,76.396,398.604
0,4,7.000,0.600,4.200,high_thrust,7772.0,8627.0,203.316,207.249,62.175,10.080,9.593,6.173,6.048,16.873,9.897,0.284,7.148,1.144,3.200,1.051,1.021,101.497,1.469,0.04275,0.03930,35.505,3.501,3.501,617.804,0.211,0.236,65477,0.942,0.0136,0.0085,0.0016,0.0946,0.4484,2.5429,2.4571,0.00000,0.00000,0.45550,0.00000,0.007,0.004,6.975,2.099,0.256,76.497,398.503
0,4,7.000,0.600,4.200,balanced,8152.8,8002.0,205.537,158.459,47.538,10.069,9.592,6.172,6.048,16.866,9.897,0.284,7.148,1.144,3.200,1.050,1.020,101.385,1.468,0.04123,0.03189,35.197,3.472,3.472,648.079,0.222,0.219,68669,0.955,0.0136,0.0085,0.0015,0.0942,0.3512,2.4454,2.5546,0.00000,0.00000,0.45550,0.00000,-0.003,0.003,6.968,2.098,0.256,76.385,398.615
0,4,7.000,0.600,4.200,cruise,8743.7,8009.8,221.947,147.848,44.354,10.071,9.592,6.166,6.048,16.867,9.897,0.284,7.148,1.144,3.200,1.050,1.019,101.406,1.468,0.04167,0.02958,38.150,3.749,3.749,695.044,0.238,0.219,73621,0.975,0.0136,0.0091,0.0017,0.0973,0.3327,2.4299,2.5701,0.00000,0.00000,0.45550,0.00000,-0.001,-0.004,6.970,2.098,0.256,76.406,398.594
0,4,7.000,0.700,4.900,high_thrust,7610.8,8525.4,213.358,222.418,66.725,10.066,9.592,6.169,6.048,16.864,9.897,0.284,7.148,1.144,3.200,1.049,1.020,101.359,1.467,0.04593,0.04283,38.235,3.757,3.757,604.995,0.207,0.233,64127,0.936,0.0136,0.0091,0.0017,0.0974,0.4804,2.5778,2.4222,0.00000,0.00000,0.45550,0.00000,-0.005,-0.000,6.967,2.098,0.256,76.359,398.641
